Time,Queue Density,Dynamic Density
291.133,0.675709,0.626775
291.6,0.672985,0.596585
292.067,0.654093,0.584856
292.533,0.635369,0.565357
293,0.596413,0.523399
293.467,0.548475,0.491171
293.933,0.501395,0.427347
294.4,0.498558,0.464457
294.867,0.528803,0.5212
295.333,0.555172,0.526228
295.8,0.563484,0.516071
296.267,0.597494,0.545583
296.733,0.627508,0.567869
297.2,0.649386,0.574797
297.667,0.655668,0.563852
298.133,0.67583,0.556563
298.6,0.658529,0.568076
299.067,0.602988,0.549513
299.533,0.558722,0.528959
300,0.573143,0.527235
300.467,0.637685,0.548471
300.933,0.70167,0.546257
301.4,0.745983,0.547605
301.867,0.797088,0.612503
302.333,0.852687,0.615681
302.8,0.841056,0.586483
303.267,0.818057,0.563676
303.733,0.8173,0.530037
304.2,0.742539,0.547773
304.667,0.67382,0.570044
305.133,0.587215,0.574339
305.6,0.56799,0.564965
306.067,0.567054,0.539242
306.533,0.604003,0.533678
307,0.597063,0.542228
307.467,0.58354,0.523011
307.933,0.540923,0.484043
308.4,0.431696,0.446513
308.867,0.439867,0.471726
309.333,0.499001,0.463125
309.8,0.542906,0.501446
310.267,0.562104,0.507963
310.733,0.519104,0.4778
311.2,0.497476,0.472886
311.667,0.456549,0.446889
312.133,0.340417,0.396961
312.6,0.312089,0.368221
313.067,0.317508,0.301908
313.533,0.332309,0.324762
314,0.339006,0.344508
314.467,0.417561,0.369643
314.933,0.483984,0.390338
315.4,0.459696,0.395299
315.867,0.428734,0.369118
316.333,0.374894,0.353952
316.8,0.304557,0.293482
317.267,0.234309,0.201948
317.733,0.167303,0.140126
318.2,0.123107,0.101009
318.667,0.0775401,0.0670614
319.133,0.0354724,0.0207537
319.6,0.0140095,0.00375024
320.067,0.00939714,0.00157142
320.533,0.00956173,0.00155966
321,0.00999279,0.00197113
321.467,0.0101182,0.00239827
321.933,0.0108432,0.00303311
322.4,0.0128574,0.00565866
322.867,0.0120266,0.0061054
323.333,0.0103964,0.00631309
323.8,0.00954213,0.00636404
324.267,0.00826071,0.00669321
324.733,0.00762195,0.00678726
325.2,0.00686172,0.0060231
325.667,0.00580757,0.0057919
326.133,0.00577231,0.00530989
326.6,0.00521193,0.00471033
327.067,0.00670888,0.00474168
327.533,0.00714386,0.00238259
328,0.0395675,0.0309972
328.467,0.0677198,0.0537455
328.933,0.1082,0.0840492
329.4,0.125121,0.109693
329.867,0.124318,0.138418
330.333,0.10068,0.108486
330.8,0.0768269,0.0640832
331.267,0.0673788,0.0566297
331.733,0.0892337,0.0692128
332.2,0.0969692,0.0770385
332.667,0.101143,0.0877289
333.133,0.103239,0.0880267
333.6,0.0899429,0.0713564
334.067,0.0673122,0.0584637
334.533,0.0329762,0.0197857
335,0.0218979,0.00784924
335.467,0.0199386,0.00623864
335.933,0.0223172,0.0106355
336.4,0.0268395,0.0170661
336.867,0.0767995,0.0522878
